#Generic QM-derived Ramachandran table for L-alpha-N-methyl_alanine_dimethyl_amide (pre-pro) amino acids.  
#Data created by Tim Craven (twcraven@uw.edu) and formatted by Vikram K. Mulligan (vmullig@uw.edu) on 10 November 2016.
#Resname	phi	psi	probability	-log(prob)
GENERIC_L_ALPHA_NMETHYL_AA	-30 	130 	6.57029732459e-09 	18.8407067506
GENERIC_L_ALPHA_NMETHYL_AA	-20 	130 	1.43007031842e-10 	22.6681273132
GENERIC_L_ALPHA_NMETHYL_AA	-10 	130 	4.86105816066e-12 	26.0497649732
GENERIC_L_ALPHA_NMETHYL_AA	0 	130 	3.0702128019e-13 	28.8118593331
GENERIC_L_ALPHA_NMETHYL_AA	10 	130 	5.09371369862e-14 	30.6081841306
GENERIC_L_ALPHA_NMETHYL_AA	20 	130 	4.65800955749e-13 	28.3950179856
GENERIC_L_ALPHA_NMETHYL_AA	30 	130 	2.25687604209e-11 	24.5144544481
GENERIC_L_ALPHA_NMETHYL_AA	40 	130 	9.64165147579e-10 	20.7597585211
GENERIC_L_ALPHA_NMETHYL_AA	50 	130 	3.96721594656e-08 	17.0426161682
GENERIC_L_ALPHA_NMETHYL_AA	60 	130 	5.90027473657e-07 	14.3430967356
GENERIC_L_ALPHA_NMETHYL_AA	70 	130 	5.00991465394e-06 	12.2040916782
GENERIC_L_ALPHA_NMETHYL_AA	80 	130 	7.61809341058e-06 	11.7849844282
GENERIC_L_ALPHA_NMETHYL_AA	90 	130 	7.42620150014e-06 	11.8104960682
GENERIC_L_ALPHA_NMETHYL_AA	100 	130 	4.83832595977e-06 	12.2389417731
GENERIC_L_ALPHA_NMETHYL_AA	110 	130 	1.72404994939e-11 	24.7837598781
GENERIC_L_ALPHA_NMETHYL_AA	120 	130 	2.22462143221e-08 	17.6210939856
GENERIC_L_ALPHA_NMETHYL_AA	130 	130 	4.71598059603e-09 	19.1723089688
GENERIC_L_ALPHA_NMETHYL_AA	140 	130 	2.60654361636e-09 	19.7652407782
GENERIC_L_ALPHA_NMETHYL_AA	150 	130 	3.13857483834e-09 	19.5794970132
GENERIC_L_ALPHA_NMETHYL_AA	160 	130 	8.63561515561e-09 	18.5673708881
GENERIC_L_ALPHA_NMETHYL_AA	170 	130 	2.05098418338e-07 	15.3997758836
GENERIC_L_ALPHA_NMETHYL_AA	-180 	140 	8.39651080976e-06 	11.6876943182
GENERIC_L_ALPHA_NMETHYL_AA	-170 	140 	3.05922123241e-05 	10.3947650806
GENERIC_L_ALPHA_NMETHYL_AA	-160 	140 	6.62635344315e-05 	9.62187082066
GENERIC_L_ALPHA_NMETHYL_AA	-150 	140 	0.00022830216116 	8.38484053816
GENERIC_L_ALPHA_NMETHYL_AA	-140 	140 	0.000740280995202 	7.2084807206
GENERIC_L_ALPHA_NMETHYL_AA	-130 	140 	0.00229230745694 	6.07819634561
GENERIC_L_ALPHA_NMETHYL_AA	-120 	140 	0.0052055234218 	5.25803502063
GENERIC_L_ALPHA_NMETHYL_AA	-110 	140 	0.00774706197002 	4.86044160814
GENERIC_L_ALPHA_NMETHYL_AA	-100 	140 	0.00554107492017 	5.19556676813
GENERIC_L_ALPHA_NMETHYL_AA	-90 	140 	0.0035816326211 	5.63193654311
GENERIC_L_ALPHA_NMETHYL_AA	-80 	140 	0.00161410222343 	6.42897637568
GENERIC_L_ALPHA_NMETHYL_AA	-70 	140 	0.000396205433632 	7.83357770943
GENERIC_L_ALPHA_NMETHYL_AA	-60 	140 	0.00010298732782 	9.18090460818
GENERIC_L_ALPHA_NMETHYL_AA	-50 	140 	5.44192858444e-16 	35.1472279707
GENERIC_L_ALPHA_NMETHYL_AA	-40 	140 	1.58363580493e-08 	17.9609573981
GENERIC_L_ALPHA_NMETHYL_AA	-30 	140 	2.61119011919e-10 	22.0660448282
GENERIC_L_ALPHA_NMETHYL_AA	-20 	140 	5.36609561353e-12 	25.9509205457
GENERIC_L_ALPHA_NMETHYL_AA	-10 	140 	8.07969364254e-14 	30.1468373456
GENERIC_L_ALPHA_NMETHYL_AA	0 	140 	1.81302021411e-14 	31.6411972207
GENERIC_L_ALPHA_NMETHYL_AA	10 	140 	1.25177540213e-12 	27.4064582506
GENERIC_L_ALPHA_NMETHYL_AA	20 	140 	6.86020637955e-13 	28.0078686832
GENERIC_L_ALPHA_NMETHYL_AA	30 	140 	5.63212547334e-11 	23.5999491257
GENERIC_L_ALPHA_NMETHYL_AA	40 	140 	5.53503894237e-09 	19.0121672352
GENERIC_L_ALPHA_NMETHYL_AA	50 	140 	1.27339952468e-07 	15.8764055356
GENERIC_L_ALPHA_NMETHYL_AA	60 	140 	1.43207261685e-06 	13.4563877806
GENERIC_L_ALPHA_NMETHYL_AA	70 	140 	4.86485455901e-06 	12.2334737381
GENERIC_L_ALPHA_NMETHYL_AA	80 	140 	5.11902754451e-08 	16.7877162557
GENERIC_L_ALPHA_NMETHYL_AA	90 	140 	1.4058202494e-06 	13.4748896181
GENERIC_L_ALPHA_NMETHYL_AA	100 	140 	4.92551833773e-07 	14.5236661356
GENERIC_L_ALPHA_NMETHYL_AA	110 	140 	2.84576086948e-12 	26.5851906432
GENERIC_L_ALPHA_NMETHYL_AA	120 	140 	2.22462143221e-08 	17.6210939856
GENERIC_L_ALPHA_NMETHYL_AA	130 	140 	2.24986268613e-10 	22.214981744
GENERIC_L_ALPHA_NMETHYL_AA	140 	140 	2.04901310655e-13 	29.2162479431
GENERIC_L_ALPHA_NMETHYL_AA	150 	140 	6.86662780945e-13 	28.0069330806
GENERIC_L_ALPHA_NMETHYL_AA	160 	140 	8.53735463243e-12 	25.4865699181
GENERIC_L_ALPHA_NMETHYL_AA	170 	140 	1.30348189581e-08 	18.1556416786
GENERIC_L_ALPHA_NMETHYL_AA	-180 	150 	3.96452670546e-06 	12.4381240781
GENERIC_L_ALPHA_NMETHYL_AA	-170 	150 	1.68528549784e-05 	10.9909904806
GENERIC_L_ALPHA_NMETHYL_AA	-160 	150 	3.47144048029e-05 	10.2683558331
GENERIC_L_ALPHA_NMETHYL_AA	-150 	150 	0.000149373315372 	8.80906191318
GENERIC_L_ALPHA_NMETHYL_AA	-140 	150 	0.000568147152977 	7.47313010065
GENERIC_L_ALPHA_NMETHYL_AA	-130 	150 	0.00196324691287 	6.23315558817
GENERIC_L_ALPHA_NMETHYL_AA	-120 	150 	0.00294967230411 	5.82606119815
GENERIC_L_ALPHA_NMETHYL_AA	-110 	150 	0.00585244089277 	5.14089645813
GENERIC_L_ALPHA_NMETHYL_AA	-100 	150 	0.00281661499705 	5.87221947069
GENERIC_L_ALPHA_NMETHYL_AA	-90 	150 	0.00142935151917 	6.55053442066
GENERIC_L_ALPHA_NMETHYL_AA	-80 	150 	0.00049735217403 	7.60621218315
GENERIC_L_ALPHA_NMETHYL_AA	-70 	150 	0.000120647384967 	9.02263844067
GENERIC_L_ALPHA_NMETHYL_AA	-60 	150 	1.47332810214e-05 	11.1254016081
GENERIC_L_ALPHA_NMETHYL_AA	-50 	150 	1.83973147605e-10 	22.4162313059
GENERIC_L_ALPHA_NMETHYL_AA	-40 	150 	6.31753441468e-12 	25.7876921081
GENERIC_L_ALPHA_NMETHYL_AA	-30 	150 	9.01476126007e-14 	30.0373279281
GENERIC_L_ALPHA_NMETHYL_AA	-20 	150 	3.91501853687e-15 	33.1739563306
GENERIC_L_ALPHA_NMETHYL_AA	-10 	150 	1.07956117405e-13 	29.8570515707
GENERIC_L_ALPHA_NMETHYL_AA	0 	150 	2.24869392814e-14 	31.4258417306
GENERIC_L_ALPHA_NMETHYL_AA	10 	150 	1.25177540213e-12 	27.4064582506
GENERIC_L_ALPHA_NMETHYL_AA	20 	150 	1.4061160327e-10 	22.6850196131
GENERIC_L_ALPHA_NMETHYL_AA	30 	150 	9.86237151874e-09 	18.4345391781
GENERIC_L_ALPHA_NMETHYL_AA	40 	150 	2.85858508051e-07 	15.0677688756
GENERIC_L_ALPHA_NMETHYL_AA	50 	150 	2.13111225163e-06 	13.0588665307
GENERIC_L_ALPHA_NMETHYL_AA	60 	150 	1.43207261685e-06 	13.4563877806
GENERIC_L_ALPHA_NMETHYL_AA	70 	150 	4.86485455901e-06 	12.2334737381
GENERIC_L_ALPHA_NMETHYL_AA	80 	150 	1.20579113228e-07 	15.9309597581
GENERIC_L_ALPHA_NMETHYL_AA	90 	150 	1.4058202494e-06 	13.4748896181
GENERIC_L_ALPHA_NMETHYL_AA	100 	150 	4.92551833773e-07 	14.5236661356
GENERIC_L_ALPHA_NMETHYL_AA	110 	150 	4.03013207369e-09 	19.3294666889
GENERIC_L_ALPHA_NMETHYL_AA	120 	150 	1.05178701206e-09 	20.6727752031
GENERIC_L_ALPHA_NMETHYL_AA	130 	150 	1.82318334525e-09 	20.1226817729
GENERIC_L_ALPHA_NMETHYL_AA	140 	150 	6.38880783876e-10 	21.1713032457
GENERIC_L_ALPHA_NMETHYL_AA	150 	150 	5.62251370446e-11 	23.6016571807
GENERIC_L_ALPHA_NMETHYL_AA	160 	150 	1.65231241073e-12 	27.1288453481
GENERIC_L_ALPHA_NMETHYL_AA	170 	150 	4.26178258203e-09 	19.2735783177
GENERIC_L_ALPHA_NMETHYL_AA	-180 	160 	1.22478056799e-06 	13.6127488582
GENERIC_L_ALPHA_NMETHYL_AA	-170 	160 	6.64998533768e-06 	11.9208959082
GENERIC_L_ALPHA_NMETHYL_AA	-160 	160 	1.77974550937e-05 	10.9364550832
GENERIC_L_ALPHA_NMETHYL_AA	-150 	160 	9.52042660564e-05 	9.25948580565
GENERIC_L_ALPHA_NMETHYL_AA	-140 	160 	0.000411910527626 	7.79470439815
GENERIC_L_ALPHA_NMETHYL_AA	-130 	160 	0.00142058958455 	6.55668329315
GENERIC_L_ALPHA_NMETHYL_AA	-120 	160 	0.00205099843201 	6.18942856439
GENERIC_L_ALPHA_NMETHYL_AA	-110 	160 	0.00357973400855 	5.63246678062
GENERIC_L_ALPHA_NMETHYL_AA	-100 	160 	0.00030531432657 	8.09416873312
GENERIC_L_ALPHA_NMETHYL_AA	-90 	160 	8.32275551635e-05 	9.3939320731
GENERIC_L_ALPHA_NMETHYL_AA	-80 	160 	1.38295034315e-05 	11.1887063181
GENERIC_L_ALPHA_NMETHYL_AA	-70 	160 	1.04229713115e-06 	13.7740835006
GENERIC_L_ALPHA_NMETHYL_AA	-60 	160 	2.94408149816e-08 	17.3408838607
GENERIC_L_ALPHA_NMETHYL_AA	-50 	160 	2.35656559415e-10 	22.1686456275
GENERIC_L_ALPHA_NMETHYL_AA	-40 	160 	6.31753441468e-12 	25.7876921081
GENERIC_L_ALPHA_NMETHYL_AA	-30 	160 	9.01476126007e-14 	30.0373279281
GENERIC_L_ALPHA_NMETHYL_AA	-20 	160 	3.91501853687e-15 	33.1739563306
GENERIC_L_ALPHA_NMETHYL_AA	-10 	160 	3.02549117216e-10 	21.9187774807
GENERIC_L_ALPHA_NMETHYL_AA	0 	160 	2.18520326969e-09 	19.9415569831
GENERIC_L_ALPHA_NMETHYL_AA	10 	160 	2.81803961943e-12 	26.5949796431
GENERIC_L_ALPHA_NMETHYL_AA	20 	160 	1.4061160327e-10 	22.6850196131
GENERIC_L_ALPHA_NMETHYL_AA	30 	160 	9.86237151874e-09 	18.4345391781
GENERIC_L_ALPHA_NMETHYL_AA	40 	160 	2.85858508051e-07 	15.0677688756
GENERIC_L_ALPHA_NMETHYL_AA	50 	160 	2.13111225163e-06 	13.0588665307
GENERIC_L_ALPHA_NMETHYL_AA	60 	160 	8.03125912518e-08 	16.3373394256
GENERIC_L_ALPHA_NMETHYL_AA	70 	160 	1.2375044641e-07 	15.9049988281
GENERIC_L_ALPHA_NMETHYL_AA	80 	160 	1.6866689069e-07 	15.5953401281
GENERIC_L_ALPHA_NMETHYL_AA	90 	160 	4.8706824283e-09 	19.1400317807
GENERIC_L_ALPHA_NMETHYL_AA	100 	160 	4.43857835245e-10 	21.5355167957
GENERIC_L_ALPHA_NMETHYL_AA	110 	160 	1.9587801647e-08 	17.7483588294
GENERIC_L_ALPHA_NMETHYL_AA	120 	160 	2.26158471142e-06 	12.9994447907
GENERIC_L_ALPHA_NMETHYL_AA	130 	160 	3.31577249541e-07 	14.9194050242
GENERIC_L_ALPHA_NMETHYL_AA	140 	160 	6.41741180229e-07 	14.2590807606
GENERIC_L_ALPHA_NMETHYL_AA	150 	160 	1.23747544621e-09 	20.5101924631
GENERIC_L_ALPHA_NMETHYL_AA	160 	160 	2.22065437686e-10 	22.2280490131
GENERIC_L_ALPHA_NMETHYL_AA	170 	160 	1.35600504438e-08 	18.1161378344
GENERIC_L_ALPHA_NMETHYL_AA	-180 	170 	3.15351387769e-07 	14.9695783031
GENERIC_L_ALPHA_NMETHYL_AA	-170 	170 	2.50077185152e-06 	12.8989111331
GENERIC_L_ALPHA_NMETHYL_AA	-160 	170 	4.52137502555e-05 	10.0041093082
GENERIC_L_ALPHA_NMETHYL_AA	-150 	170 	0.000204353433066 	8.49565954816
GENERIC_L_ALPHA_NMETHYL_AA	-140 	170 	0.000657781521717 	7.32663771564
GENERIC_L_ALPHA_NMETHYL_AA	-130 	170 	0.00113001923909 	6.78552062066
GENERIC_L_ALPHA_NMETHYL_AA	-120 	170 	0.00117969070927 	6.74250298565
GENERIC_L_ALPHA_NMETHYL_AA	-110 	170 	0.000788683653913 	7.14514526313
GENERIC_L_ALPHA_NMETHYL_AA	-100 	170 	0.00030531432657 	8.09416873312
GENERIC_L_ALPHA_NMETHYL_AA	-90 	170 	8.32275551635e-05 	9.3939320731
GENERIC_L_ALPHA_NMETHYL_AA	-80 	170 	1.38295034315e-05 	11.1887063181
GENERIC_L_ALPHA_NMETHYL_AA	-70 	170 	1.04229713115e-06 	13.7740835006
GENERIC_L_ALPHA_NMETHYL_AA	-60 	170 	2.94408149816e-08 	17.3408838607
GENERIC_L_ALPHA_NMETHYL_AA	-50 	170 	1.30769163379e-12 	27.3627576447
GENERIC_L_ALPHA_NMETHYL_AA	-40 	170 	8.94473951415e-18 	39.2554660782
GENERIC_L_ALPHA_NMETHYL_AA	-30 	170 	1.53977730411e-18 	41.0148938756
GENERIC_L_ALPHA_NMETHYL_AA	-20 	170 	1.46715229081e-11 	24.9451127181
GENERIC_L_ALPHA_NMETHYL_AA	-10 	170 	1.84274755327e-08 	17.8094230506
GENERIC_L_ALPHA_NMETHYL_AA	0 	170 	2.08993404658e-09 	19.9861333281
GENERIC_L_ALPHA_NMETHYL_AA	10 	170 	1.9329634756e-09 	20.0642115321
GENERIC_L_ALPHA_NMETHYL_AA	20 	170 	4.23200875915e-10 	21.5831741656
GENERIC_L_ALPHA_NMETHYL_AA	30 	170 	1.49502464371e-08 	18.0185380532
GENERIC_L_ALPHA_NMETHYL_AA	40 	170 	1.30966005398e-07 	15.8483280482
GENERIC_L_ALPHA_NMETHYL_AA	50 	170 	3.03069001953e-07 	15.0093053281
GENERIC_L_ALPHA_NMETHYL_AA	60 	170 	7.97698526136e-08 	16.3441201907
GENERIC_L_ALPHA_NMETHYL_AA	70 	170 	4.87941210972e-08 	16.8356560007
GENERIC_L_ALPHA_NMETHYL_AA	80 	170 	1.23880739714e-07 	15.9039465106
GENERIC_L_ALPHA_NMETHYL_AA	90 	170 	3.31540403096e-08 	17.2221012481
GENERIC_L_ALPHA_NMETHYL_AA	100 	170 	2.8307934116e-06 	12.7749535281
GENERIC_L_ALPHA_NMETHYL_AA	110 	170 	3.98339606759e-09 	19.3411310982
GENERIC_L_ALPHA_NMETHYL_AA	120 	170 	1.23716336768e-06 	13.6026894056
GENERIC_L_ALPHA_NMETHYL_AA	130 	170 	2.82825425936e-07 	15.0784359991
GENERIC_L_ALPHA_NMETHYL_AA	140 	170 	4.78796472513e-07 	14.5519902306
GENERIC_L_ALPHA_NMETHYL_AA	150 	170 	3.79741796488e-07 	14.7837742981
GENERIC_L_ALPHA_NMETHYL_AA	160 	170 	3.41901001133e-09 	19.4939147981
GENERIC_L_ALPHA_NMETHYL_AA	170 	170 	6.77080807649e-08 	16.5080603028
