# Generic MM-derived Ramachandran table for oligo-urea L-alanine, at pre-proline
# positions.  Data created by Tim Craven (twcraven@uw.edu) on 19 Sept 2017.  Added
# to Rosetta by Vikram K. Mulligan (vmullig@uw.edu) on 26 Sept 2017.
@N_MAINCHAIN_TORSIONS 3
@N_MAINCHAIN_TORSIONS_TOTAL 4
@MAINCHAIN_TORSIONS_PROVIDED 1 2 3
@DIMENSIONS 36 36 36
@OFFSETS 5 5 5
#Resname	phi	theta	psi	probability	-log(prob)
GENERIC_OLIGOUREA_ALA	-180 	-110 	20 	2.71750112335e-66 	150.970903384
GENERIC_OLIGOUREA_ALA	-180 	-110 	30 	2.69547471412e-50 	114.137680315
GENERIC_OLIGOUREA_ALA	-180 	-110 	40 	3.16484995203e-31 	70.2280322369
GENERIC_OLIGOUREA_ALA	-180 	-110 	50 	6.65263719466e-15 	32.6437630482
GENERIC_OLIGOUREA_ALA	-180 	-110 	60 	6.89181638811e-07 	14.187760974
GENERIC_OLIGOUREA_ALA	-180 	-110 	70 	2.34224641631e-05 	10.6618149891
GENERIC_OLIGOUREA_ALA	-180 	-110 	80 	5.12736864407e-05 	9.87833287226
GENERIC_OLIGOUREA_ALA	-180 	-110 	90 	4.97007198759e-05 	9.90949114054
GENERIC_OLIGOUREA_ALA	-180 	-110 	100 	3.37817664291e-05 	10.2955893558
GENERIC_OLIGOUREA_ALA	-180 	-110 	110 	2.08848259616e-05 	10.7764876932
GENERIC_OLIGOUREA_ALA	-180 	-110 	120 	1.53265497981e-05 	11.0859239525
GENERIC_OLIGOUREA_ALA	-180 	-110 	130 	1.60240187508e-05 	11.0414217894
GENERIC_OLIGOUREA_ALA	-180 	-110 	140 	2.28891898446e-05 	10.684845818
GENERIC_OLIGOUREA_ALA	-180 	-110 	150 	3.63195642212e-05 	10.2231540026
GENERIC_OLIGOUREA_ALA	-180 	-110 	160 	5.33419145687e-05 	9.83878814618
GENERIC_OLIGOUREA_ALA	-180 	-110 	170 	6.73227537059e-05 	9.60601228476
GENERIC_OLIGOUREA_ALA	-180 	-110 	180 	7.26026938982e-05 	9.53050853079
GENERIC_OLIGOUREA_ALA	-180 	-100 	-180 	7.67601754274e-05 	9.47482460143
GENERIC_OLIGOUREA_ALA	-180 	-100 	-170 	7.10978501944e-05 	9.55145345798
GENERIC_OLIGOUREA_ALA	-180 	-100 	-160 	5.62635555444e-05 	9.78546355846
GENERIC_OLIGOUREA_ALA	-180 	-100 	-150 	3.81913034702e-05 	10.1729027261
GENERIC_OLIGOUREA_ALA	-180 	-100 	-140 	2.37897037315e-05 	10.6462576872
GENERIC_OLIGOUREA_ALA	-180 	-100 	-130 	1.61692946338e-05 	11.0323965072
GENERIC_OLIGOUREA_ALA	-180 	-100 	-120 	1.470027251e-05 	11.1276445263
GENERIC_OLIGOUREA_ALA	-180 	-100 	-110 	1.85630329034e-05 	10.8943384332
GENERIC_OLIGOUREA_ALA	-180 	-100 	-100 	2.5961209472e-05 	10.5589070774
GENERIC_OLIGOUREA_ALA	-180 	-100 	-90 	2.52553098016e-05 	10.5864741352
GENERIC_OLIGOUREA_ALA	-180 	-100 	-80 	4.15094799023e-06 	12.3921738184
GENERIC_OLIGOUREA_ALA	-180 	-100 	-70 	1.40677612303e-11 	24.987135374
GENERIC_OLIGOUREA_ALA	-180 	-100 	-60 	2.22930637035e-23 	52.1577666465
GENERIC_OLIGOUREA_ALA	-180 	-100 	-50 	1.52724055437e-39 	89.377356079
GENERIC_OLIGOUREA_ALA	-180 	-100 	-40 	1.53294671864e-56 	128.517573365
GENERIC_OLIGOUREA_ALA	-180 	-100 	-30 	4.45333036224e-74 	168.897644669
GENERIC_OLIGOUREA_ALA	-180 	-100 	-20 	1.46779842294e-84 	193.033384205
GENERIC_OLIGOUREA_ALA	-180 	-100 	-10 	1.1273926834e-86 	197.902410391
GENERIC_OLIGOUREA_ALA	-180 	-100 	0 	4.85428508206e-80 	182.626945603
GENERIC_OLIGOUREA_ALA	-180 	-100 	10 	1.86386681875e-69 	158.255718152
GENERIC_OLIGOUREA_ALA	-180 	-100 	20 	1.10676037339e-55 	126.540742949
GENERIC_OLIGOUREA_ALA	-180 	-100 	30 	6.08307651261e-38 	85.6927229604
GENERIC_OLIGOUREA_ALA	-180 	-100 	40 	2.83765537082e-19 	42.7061386293
GENERIC_OLIGOUREA_ALA	-180 	-100 	50 	1.75806433279e-08 	17.8564673511
GENERIC_OLIGOUREA_ALA	-180 	-100 	60 	6.86207563774e-06 	11.8895005909
GENERIC_OLIGOUREA_ALA	-180 	-100 	70 	3.86171442352e-05 	10.1618142289
GENERIC_OLIGOUREA_ALA	-180 	-100 	80 	6.21419184546e-05 	9.68608978137
GENERIC_OLIGOUREA_ALA	-180 	-100 	90 	5.55862141809e-05 	9.79757533384
GENERIC_OLIGOUREA_ALA	-180 	-100 	100 	3.66290962918e-05 	10.2146676527
GENERIC_OLIGOUREA_ALA	-180 	-100 	110 	2.23935704743e-05 	10.7067366727
GENERIC_OLIGOUREA_ALA	-180 	-100 	120 	1.6334045883e-05 	11.022258924
GENERIC_OLIGOUREA_ALA	-180 	-100 	130 	1.70062861308e-05 	10.9819275099
GENERIC_OLIGOUREA_ALA	-180 	-100 	140 	2.42331047234e-05 	10.6277908958
GENERIC_OLIGOUREA_ALA	-180 	-100 	150 	3.84040208802e-05 	10.1673483934
GENERIC_OLIGOUREA_ALA	-180 	-100 	160 	5.63818391355e-05 	9.78336345246
GENERIC_OLIGOUREA_ALA	-180 	-100 	170 	7.1169424356e-05 	9.55044726498
GENERIC_OLIGOUREA_ALA	-180 	-100 	180 	7.67601754291e-05 	9.4748246014
GENERIC_OLIGOUREA_ALA	-180 	-90 	-180 	8.22899882826e-05 	9.40526110674
GENERIC_OLIGOUREA_ALA	-180 	-90 	-170 	7.62375535183e-05 	9.48165638835
GENERIC_OLIGOUREA_ALA	-180 	-90 	-160 	6.03900447172e-05 	9.71468628917
GENERIC_OLIGOUREA_ALA	-180 	-90 	-150 	4.10714674562e-05 	10.1001969
GENERIC_OLIGOUREA_ALA	-180 	-90 	-140 	2.56524636389e-05 	10.5708709427
GENERIC_OLIGOUREA_ALA	-180 	-90 	-130 	1.74858900319e-05 	10.9541162861
GENERIC_OLIGOUREA_ALA	-180 	-90 	-120 	1.59162798843e-05 	11.0481680805
GENERIC_OLIGOUREA_ALA	-180 	-90 	-110 	1.99909546282e-05 	10.8202306553
GENERIC_OLIGOUREA_ALA	-180 	-90 	-100 	2.73468375799e-05 	10.5069096636
GENERIC_OLIGOUREA_ALA	-180 	-90 	-90 	2.37388709859e-05 	10.6483967274
GENERIC_OLIGOUREA_ALA	-180 	-90 	-80 	2.13947617317e-06 	13.0549495378
GENERIC_OLIGOUREA_ALA	-180 	-90 	-70 	1.58079614194e-12 	27.1730925085
GENERIC_OLIGOUREA_ALA	-180 	-90 	-60 	9.84916232177e-26 	57.5798260098
GENERIC_OLIGOUREA_ALA	-180 	-90 	-50 	1.5012373368e-41 	93.9996991535
GENERIC_OLIGOUREA_ALA	-180 	-90 	-40 	3.69336256231e-60 	136.848568273
GENERIC_OLIGOUREA_ALA	-180 	-90 	-30 	2.41629460821e-73 	167.206476575
GENERIC_OLIGOUREA_ALA	-180 	-90 	-20 	8.12400028962e-79 	179.809399667
GENERIC_OLIGOUREA_ALA	-180 	-90 	-10 	7.32781407202e-76 	173.004789813
GENERIC_OLIGOUREA_ALA	-180 	-90 	0 	1.06625697816e-68 	156.511631959
GENERIC_OLIGOUREA_ALA	-180 	-90 	10 	6.3500812165e-58 	131.701467791
GENERIC_OLIGOUREA_ALA	-180 	-90 	20 	9.70509513594e-43 	96.7385079794
GENERIC_OLIGOUREA_ALA	-180 	-90 	30 	4.76612039185e-24 	53.7005095929
GENERIC_OLIGOUREA_ALA	-180 	-90 	40 	2.08576523864e-11 	24.5933002141
GENERIC_OLIGOUREA_ALA	-180 	-90 	50 	1.41707095632e-07 	15.7695036165
GENERIC_OLIGOUREA_ALA	-180 	-90 	60 	5.59148514112e-06 	12.0942656279
GENERIC_OLIGOUREA_ALA	-180 	-90 	70 	3.38905216243e-05 	10.2923751808
GENERIC_OLIGOUREA_ALA	-180 	-90 	80 	6.31881176443e-05 	9.66939428645
GENERIC_OLIGOUREA_ALA	-180 	-90 	90 	5.94906551149e-05 	9.72969131464
GENERIC_OLIGOUREA_ALA	-180 	-90 	100 	3.95939014125e-05 	10.1368354563
GENERIC_OLIGOUREA_ALA	-180 	-90 	110 	2.41837475463e-05 	10.6298297394
GENERIC_OLIGOUREA_ALA	-180 	-90 	120 	1.76084993877e-05 	10.9471288527
GENERIC_OLIGOUREA_ALA	-180 	-90 	130 	1.82976778536e-05 	10.9087363994
GENERIC_OLIGOUREA_ALA	-180 	-90 	140 	2.60311749629e-05 	10.5562157012
GENERIC_OLIGOUREA_ALA	-180 	-90 	150 	4.12105136019e-05 	10.0968171497
GENERIC_OLIGOUREA_ALA	-180 	-90 	160 	6.04724033594e-05 	9.71332343981
GENERIC_OLIGOUREA_ALA	-180 	-90 	170 	7.63104898249e-05 	9.4807001478
GENERIC_OLIGOUREA_ALA	-180 	-90 	180 	8.22899882846e-05 	9.40526110671
GENERIC_OLIGOUREA_ALA	-180 	-80 	-180 	8.87448965356e-05 	9.32974463509
GENERIC_OLIGOUREA_ALA	-180 	-80 	-170 	8.2307868982e-05 	9.40504384146
GENERIC_OLIGOUREA_ALA	-180 	-80 	-160 	6.53225857466e-05 	9.63617270481
GENERIC_OLIGOUREA_ALA	-180 	-80 	-150 	4.4536421843e-05 	10.0192032352
GENERIC_OLIGOUREA_ALA	-180 	-80 	-140 	2.79006879592e-05 	10.4868592114
GENERIC_OLIGOUREA_ALA	-180 	-80 	-130 	1.90830803687e-05 	10.8667084601
GENERIC_OLIGOUREA_ALA	-180 	-80 	-120 	1.74233971997e-05 	10.9576965883
GENERIC_OLIGOUREA_ALA	-180 	-80 	-110 	2.19013996522e-05 	10.7289600121
GENERIC_OLIGOUREA_ALA	-180 	-80 	-100 	2.97452760342e-05 	10.4228402273
GENERIC_OLIGOUREA_ALA	-180 	-80 	-90 	2.47936607842e-05 	10.604922551
GENERIC_OLIGOUREA_ALA	-180 	-80 	-80 	2.34877399903e-06 	12.9616170685
GENERIC_OLIGOUREA_ALA	-180 	-80 	-70 	1.53335336617e-11 	24.9009789433
GENERIC_OLIGOUREA_ALA	-180 	-80 	-60 	2.29228675736e-25 	56.7350774215
GENERIC_OLIGOUREA_ALA	-180 	-80 	-50 	2.25000450381e-43 	98.2002267808
GENERIC_OLIGOUREA_ALA	-180 	-80 	-40 	4.9389869306e-58 	131.952775158
GENERIC_OLIGOUREA_ALA	-180 	-80 	-30 	4.19769872183e-66 	150.536079686
GENERIC_OLIGOUREA_ALA	-180 	-80 	-20 	5.74843155008e-67 	152.524274187
GENERIC_OLIGOUREA_ALA	-180 	-80 	-10 	3.39949189843e-64 	146.141819973
GENERIC_OLIGOUREA_ALA	-180 	-80 	0 	6.9587487186e-57 	129.307350624
GENERIC_OLIGOUREA_ALA	-180 	-80 	10 	4.63272317655e-45 	102.08318433
GENERIC_OLIGOUREA_ALA	-180 	-80 	20 	1.55895916015e-29 	66.3309493033
GENERIC_OLIGOUREA_ALA	-180 	-80 	30 	1.59562184557e-17 	38.6766830488
GENERIC_OLIGOUREA_ALA	-180 	-80 	40 	2.42203017233e-13 	29.0490001063
GENERIC_OLIGOUREA_ALA	-180 	-80 	50 	6.79418907946e-10 	21.1097832302
GENERIC_OLIGOUREA_ALA	-180 	-80 	60 	4.76105783129e-07 	14.5576257739
GENERIC_OLIGOUREA_ALA	-180 	-80 	70 	1.57757052217e-05 	11.0570394455
GENERIC_OLIGOUREA_ALA	-180 	-80 	80 	5.46835919813e-05 	9.81394685731
GENERIC_OLIGOUREA_ALA	-180 	-80 	90 	6.1243202065e-05 	9.70065770139
GENERIC_OLIGOUREA_ALA	-180 	-80 	100 	4.2446981164e-05 	10.0672547628
GENERIC_OLIGOUREA_ALA	-180 	-80 	110 	2.61114921886e-05 	10.5531350268
GENERIC_OLIGOUREA_ALA	-180 	-80 	120 	1.9032094742e-05 	10.8693838069
GENERIC_OLIGOUREA_ALA	-180 	-80 	130 	1.97689663184e-05 	10.8313972075
GENERIC_OLIGOUREA_ALA	-180 	-80 	140 	2.81013025087e-05 	10.4796946301
GENERIC_OLIGOUREA_ALA	-180 	-80 	150 	4.44579357855e-05 	10.0209670791
GENERIC_OLIGOUREA_ALA	-180 	-80 	160 	6.52071794551e-05 	9.63794098075
GENERIC_OLIGOUREA_ALA	-180 	-80 	170 	8.22697619868e-05 	9.40550692986
GENERIC_OLIGOUREA_ALA	-180 	-80 	180 	8.87448965352e-05 	9.32974463509
GENERIC_OLIGOUREA_ALA	-180 	-70 	-180 	9.47906510875e-05 	9.26383977079
GENERIC_OLIGOUREA_ALA	-180 	-70 	-170 	8.806809561e-05 	9.33740022898
GENERIC_OLIGOUREA_ALA	-180 	-70 	-160 	7.00534537308e-05 	9.5662519826
GENERIC_OLIGOUREA_ALA	-180 	-70 	-150 	4.78773666276e-05 	9.94686767821
GENERIC_OLIGOUREA_ALA	-180 	-70 	-140 	3.00770698381e-05 	10.4117474759
GENERIC_OLIGOUREA_ALA	-180 	-70 	-130 	2.06426055144e-05 	10.7881533892
GENERIC_OLIGOUREA_ALA	-180 	-70 	-120 	1.89330447424e-05 	10.8746017635
GENERIC_OLIGOUREA_ALA	-180 	-70 	-110 	2.39815004011e-05 	10.6382278415
GENERIC_OLIGOUREA_ALA	-180 	-70 	-100 	3.29519377674e-05 	10.3204604894
GENERIC_OLIGOUREA_ALA	-180 	-70 	-90 	2.87084952418e-05 	10.4583174775
GENERIC_OLIGOUREA_ALA	-180 	-70 	-80 	4.03975755304e-06 	12.4193258794
GENERIC_OLIGOUREA_ALA	-180 	-70 	-70 	5.40000188355e-10 	21.3394516276
GENERIC_OLIGOUREA_ALA	-180 	-70 	-60 	4.28611286005e-24 	53.8066620029
GENERIC_OLIGOUREA_ALA	-180 	-70 	-50 	1.28797674471e-39 	89.5477460546
GENERIC_OLIGOUREA_ALA	-180 	-70 	-40 	4.23113600478e-50 	113.686784134
GENERIC_OLIGOUREA_ALA	-180 	-70 	-30 	1.40767496284e-55 	126.300240734
GENERIC_OLIGOUREA_ALA	-180 	-70 	-20 	1.40421868168e-56 	128.605284158
GENERIC_OLIGOUREA_ALA	-180 	-70 	-10 	1.36197996087e-52 	119.425485341
GENERIC_OLIGOUREA_ALA	-180 	-70 	0 	3.70884277146e-44 	100.003024185
GENERIC_OLIGOUREA_ALA	-180 	-70 	10 	3.37512422653e-34 	77.0714610303
GENERIC_OLIGOUREA_ALA	-180 	-70 	20 	9.49989682879e-27 	59.9185165724
GENERIC_OLIGOUREA_ALA	-180 	-70 	30 	7.06156688459e-25 	55.6099603596
GENERIC_OLIGOUREA_ALA	-180 	-70 	40 	2.90202241142e-22 	49.5914641687
GENERIC_OLIGOUREA_ALA	-180 	-70 	50 	1.96710137919e-16 	36.1648004098
GENERIC_OLIGOUREA_ALA	-180 	-70 	60 	2.3872070821e-09 	19.8531417392
GENERIC_OLIGOUREA_ALA	-180 	-70 	70 	4.16571809952e-06 	12.3886218844
GENERIC_OLIGOUREA_ALA	-180 	-70 	80 	4.2521258647e-05 	10.0655064036
GENERIC_OLIGOUREA_ALA	-180 	-70 	90 	6.09880149236e-05 	9.70483318976
GENERIC_OLIGOUREA_ALA	-180 	-70 	100 	4.4573766605e-05 	10.0183650647
GENERIC_OLIGOUREA_ALA	-180 	-70 	110 	2.77482438555e-05 	10.4923380043
GENERIC_OLIGOUREA_ALA	-180 	-70 	120 	2.02785652444e-05 	10.8059461291
GENERIC_OLIGOUREA_ALA	-180 	-70 	130 	2.1072795532e-05 	10.7675276606
GENERIC_OLIGOUREA_ALA	-180 	-70 	140 	2.99659162082e-05 	10.4154499486
GENERIC_OLIGOUREA_ALA	-180 	-70 	150 	4.7406051319e-05 	9.95676067245
GENERIC_OLIGOUREA_ALA	-180 	-70 	160 	6.953736669e-05 	9.57364629966
GENERIC_OLIGOUREA_ALA	-180 	-70 	170 	8.77777886483e-05 	9.340702066
GENERIC_OLIGOUREA_ALA	-180 	-70 	180 	9.47906510815e-05 	9.26383977085
GENERIC_OLIGOUREA_ALA	-180 	-60 	-180 	9.89789303681e-05 	9.22060355504
GENERIC_OLIGOUREA_ALA	-180 	-60 	-170 	9.21269593741e-05 	9.29234293903
GENERIC_OLIGOUREA_ALA	-180 	-60 	-160 	7.34279703831e-05 	9.51920562704
GENERIC_OLIGOUREA_ALA	-180 	-60 	-150 	5.02868450757e-05 	9.89776704437
GENERIC_OLIGOUREA_ALA	-180 	-60 	-140 	3.1659114612e-05 	10.3604844694
GENERIC_OLIGOUREA_ALA	-180 	-60 	-130 	2.17968704631e-05 	10.7337441552
GENERIC_OLIGOUREA_ALA	-180 	-60 	-120 	2.01005078409e-05 	10.8147654775
GENERIC_OLIGOUREA_ALA	-180 	-60 	-110 	2.57804151817e-05 	10.5658954558
GENERIC_OLIGOUREA_ALA	-180 	-60 	-100 	3.64179004285e-05 	10.2204501342
GENERIC_OLIGOUREA_ALA	-180 	-60 	-90 	3.46810359603e-05 	10.2693175345
GENERIC_OLIGOUREA_ALA	-180 	-60 	-80 	6.72919252318e-06 	11.9090554032
GENERIC_OLIGOUREA_ALA	-180 	-60 	-70 	1.36475176021e-09 	20.4122932855
GENERIC_OLIGOUREA_ALA	-180 	-60 	-60 	9.64074095496e-23 	50.6934591706
GENERIC_OLIGOUREA_ALA	-180 	-60 	-50 	1.10799178924e-34 	78.1853439839
GENERIC_OLIGOUREA_ALA	-180 	-60 	-40 	1.42246982873e-42 	96.356179229
GENERIC_OLIGOUREA_ALA	-180 	-60 	-30 	4.56761486783e-46 	104.39992312
GENERIC_OLIGOUREA_ALA	-180 	-60 	-20 	4.51753958084e-45 	102.10836168
GENERIC_OLIGOUREA_ALA	-180 	-60 	-10 	2.34784615717e-40 	91.2499053407
GENERIC_OLIGOUREA_ALA	-180 	-60 	0 	1.34492203862e-35 	80.2941422073
GENERIC_OLIGOUREA_ALA	-180 	-60 	10 	7.83135073787e-33 	73.9271730656
GENERIC_OLIGOUREA_ALA	-180 	-60 	20 	5.21523219631e-34 	76.6363095496
GENERIC_OLIGOUREA_ALA	-180 	-60 	30 	2.5431227328e-34 	77.3545004135
GENERIC_OLIGOUREA_ALA	-180 	-60 	40 	1.7283881964e-32 	73.13553368
GENERIC_OLIGOUREA_ALA	-180 	-60 	50 	6.31140452106e-26 	58.0248541795
GENERIC_OLIGOUREA_ALA	-180 	-60 	60 	3.90033006946e-13 	28.5725450262
GENERIC_OLIGOUREA_ALA	-180 	-60 	70 	9.39468268918e-07 	13.8779517931
GENERIC_OLIGOUREA_ALA	-180 	-60 	80 	3.36250097212e-05 	10.3002404309
GENERIC_OLIGOUREA_ALA	-180 	-60 	90 	5.9580641514e-05 	9.72817984347
GENERIC_OLIGOUREA_ALA	-180 	-60 	100 	4.54705033475e-05 	9.99844672031
GENERIC_OLIGOUREA_ALA	-180 	-60 	110 	2.86432068352e-05 	10.4605942516
GENERIC_OLIGOUREA_ALA	-180 	-60 	120 	2.10132557664e-05 	10.7703570924
GENERIC_OLIGOUREA_ALA	-180 	-60 	130 	2.18698528817e-05 	10.7304014502
GENERIC_OLIGOUREA_ALA	-180 	-60 	140 	3.11419736133e-05 	10.3769540148
GENERIC_OLIGOUREA_ALA	-180 	-60 	150 	4.93160946269e-05 	9.91726006717
GENERIC_OLIGOUREA_ALA	-180 	-60 	160 	7.24080796139e-05 	9.53319266792
GENERIC_OLIGOUREA_ALA	-180 	-60 	170 	9.15130516306e-05 	9.29902895508
GENERIC_OLIGOUREA_ALA	-180 	-60 	180 	9.89789303549e-05 	9.22060355518
GENERIC_OLIGOUREA_ALA	-180 	-50 	-180 	0.000100884224592 	9.20153698978
GENERIC_OLIGOUREA_ALA	-180 	-50 	-170 	9.40400034942e-05 	9.27179029714
GENERIC_OLIGOUREA_ALA	-180 	-50 	-160 	7.5054939662e-05 	9.49729018377
GENERIC_OLIGOUREA_ALA	-180 	-50 	-150 	5.14753472529e-05 	9.87440755902
GENERIC_OLIGOUREA_ALA	-180 	-50 	-140 	3.24538980741e-05 	10.3356899965
GENERIC_OLIGOUREA_ALA	-180 	-50 	-130 	2.24006638296e-05 	10.7064199643
GENERIC_OLIGOUREA_ALA	-180 	-50 	-120 	2.07751655123e-05 	10.7817522504
GENERIC_OLIGOUREA_ALA	-180 	-50 	-110 	2.7021020901e-05 	10.518895443
GENERIC_OLIGOUREA_ALA	-180 	-50 	-100 	3.95827829787e-05 	10.1371163075
GENERIC_OLIGOUREA_ALA	-180 	-50 	-90 	4.17031213572e-05 	10.0849345793
GENERIC_OLIGOUREA_ALA	-180 	-50 	-80 	1.01394262817e-05 	11.4990791411
GENERIC_OLIGOUREA_ALA	-180 	-50 	-70 	1.26428182541e-09 	20.4887616029
GENERIC_OLIGOUREA_ALA	-180 	-50 	-60 	1.24836399526e-19 	43.5272828766
GENERIC_OLIGOUREA_ALA	-180 	-50 	-50 	4.14278545559e-29 	65.3535993199
GENERIC_OLIGOUREA_ALA	-180 	-50 	-40 	1.60036176477e-34 	77.8176634551
GENERIC_OLIGOUREA_ALA	-180 	-50 	-30 	6.6950335881e-36 	80.9916973518
GENERIC_OLIGOUREA_ALA	-180 	-50 	-20 	4.49763219899e-34 	76.7843420815
GENERIC_OLIGOUREA_ALA	-180 	-50 	-10 	1.50960807633e-32 	73.2708729108
GENERIC_OLIGOUREA_ALA	-180 	-50 	0 	5.18232819237e-35 	78.9452238415
GENERIC_OLIGOUREA_ALA	-180 	-50 	10 	4.39319973132e-40 	90.62334589
GENERIC_OLIGOUREA_ALA	-180 	-50 	20 	7.77851335839e-45 	101.56496395
GENERIC_OLIGOUREA_ALA	-180 	-50 	30 	1.69329884389e-52 	119.207746231
GENERIC_OLIGOUREA_ALA	-180 	-50 	40 	3.97279531658e-51 	116.052369786
GENERIC_OLIGOUREA_ALA	-180 	-50 	50 	3.84289622995e-39 	88.4545923179
GENERIC_OLIGOUREA_ALA	-180 	-50 	60 	2.84559194081e-17 	38.0981754714
GENERIC_OLIGOUREA_ALA	-180 	-50 	70 	4.77487848293e-07 	14.554727126
GENERIC_OLIGOUREA_ALA	-180 	-50 	80 	3.10043299328e-05 	10.381383688
GENERIC_OLIGOUREA_ALA	-180 	-50 	90 	5.82882308264e-05 	9.75011035761
GENERIC_OLIGOUREA_ALA	-180 	-50 	100 	4.5229023384e-05 	10.0037715669
GENERIC_OLIGOUREA_ALA	-180 	-50 	110 	2.87383626661e-05 	10.4572776495
GENERIC_OLIGOUREA_ALA	-180 	-50 	120 	2.11657451278e-05 	10.763126479
GENERIC_OLIGOUREA_ALA	-180 	-50 	130 	2.2085580399e-05 	10.720585633
GENERIC_OLIGOUREA_ALA	-180 	-50 	140 	3.15165495014e-05 	10.3649977691
GENERIC_OLIGOUREA_ALA	-180 	-50 	150 	5.00107849328e-05 	9.90327187714
GENERIC_OLIGOUREA_ALA	-180 	-50 	160 	7.35577892048e-05 	9.51743921299
GENERIC_OLIGOUREA_ALA	-180 	-50 	170 	9.31237884821e-05 	9.28158089094
GENERIC_OLIGOUREA_ALA	-180 	-50 	180 	0.000100884224572 	9.20153698998
GENERIC_OLIGOUREA_ALA	-180 	-40 	-180 	0.000100757544144 	9.2027934801
GENERIC_OLIGOUREA_ALA	-180 	-40 	-170 	9.40170930694e-05 	9.27203395106
GENERIC_OLIGOUREA_ALA	-180 	-40 	-160 	7.50852867479e-05 	9.49688593386
GENERIC_OLIGOUREA_ALA	-180 	-40 	-150 	5.1526184874e-05 	9.87342043535
GENERIC_OLIGOUREA_ALA	-180 	-40 	-140 	3.25157658493e-05 	10.3337854832
GENERIC_OLIGOUREA_ALA	-180 	-40 	-130 	2.24806518131e-05 	10.7028555381
GENERIC_OLIGOUREA_ALA	-180 	-40 	-120 	2.09575107861e-05 	10.7730134658
GENERIC_OLIGOUREA_ALA	-180 	-40 	-110 	2.76081953833e-05 	10.4973978951
GENERIC_OLIGOUREA_ALA	-180 	-40 	-100 	4.19631826722e-05 	10.0787179272
GENERIC_OLIGOUREA_ALA	-180 	-40 	-90 	4.91719734506e-05 	9.92018674209
GENERIC_OLIGOUREA_ALA	-180 	-40 	-80 	1.6587592095e-05 	11.0068556063
GENERIC_OLIGOUREA_ALA	-180 	-40 	-70 	1.22333956697e-08 	18.219096275
GENERIC_OLIGOUREA_ALA	-180 	-40 	-60 	2.17681961004e-15 	33.7609114778
GENERIC_OLIGOUREA_ALA	-180 	-40 	-50 	3.3108726823e-21 	47.157075148
GENERIC_OLIGOUREA_ALA	-180 	-40 	-40 	9.46445202238e-25 	55.317084437
GENERIC_OLIGOUREA_ALA	-180 	-40 	-30 	4.44139787562e-25 	56.0736581611
GENERIC_OLIGOUREA_ALA	-180 	-40 	-20 	1.32193406508e-25 	57.2855314598
GENERIC_OLIGOUREA_ALA	-180 	-40 	-10 	2.84202366012e-33 	74.940791714
GENERIC_OLIGOUREA_ALA	-180 	-40 	0 	8.0071937252e-43 	96.9308186455
GENERIC_OLIGOUREA_ALA	-180 	-40 	10 	3.98575064151e-53 	120.654284267
GENERIC_OLIGOUREA_ALA	-180 	-40 	20 	4.82087247585e-68 	155.0028314
GENERIC_OLIGOUREA_ALA	-180 	-40 	30 	1.24527904441e-70 	160.961596873
GENERIC_OLIGOUREA_ALA	-180 	-40 	40 	6.0514134667e-62 	140.95998389
GENERIC_OLIGOUREA_ALA	-180 	-40 	50 	3.01599670019e-43 	97.9072286427
GENERIC_OLIGOUREA_ALA	-180 	-40 	60 	3.87591920925e-16 	35.4865786379
GENERIC_OLIGOUREA_ALA	-180 	-40 	70 	9.11726525285e-07 	13.9079257545
GENERIC_OLIGOUREA_ALA	-180 	-40 	80 	3.40303056594e-05 	10.2882590874
GENERIC_OLIGOUREA_ALA	-180 	-40 	90 	5.77407203825e-05 	9.75954790749
GENERIC_OLIGOUREA_ALA	-180 	-40 	100 	4.42838807159e-05 	10.0248898136
GENERIC_OLIGOUREA_ALA	-180 	-40 	110 	2.82147989659e-05 	10.4756639316
GENERIC_OLIGOUREA_ALA	-180 	-40 	120 	2.08376288053e-05 	10.7787501285
GENERIC_OLIGOUREA_ALA	-180 	-40 	130 	2.18125515344e-05 	10.7330249954
GENERIC_OLIGOUREA_ALA	-180 	-40 	140 	3.1213897389e-05 	10.3746471332
GENERIC_OLIGOUREA_ALA	-180 	-40 	150 	4.96660162533e-05 	9.91018963634
GENERIC_OLIGOUREA_ALA	-180 	-40 	160 	7.32184154528e-05 	9.52206359141
GENERIC_OLIGOUREA_ALA	-180 	-40 	170 	9.28703926596e-05 	9.28430566413
GENERIC_OLIGOUREA_ALA	-180 	-40 	180 	0.000100757544119 	9.20279348034
GENERIC_OLIGOUREA_ALA	-180 	-30 	-180 	9.92403953604e-05 	9.21796541527
GENERIC_OLIGOUREA_ALA	-180 	-30 	-170 	9.26481400811e-05 	9.28670168011
GENERIC_OLIGOUREA_ALA	-180 	-30 	-160 	7.39947060544e-05 	9.51151700712
GENERIC_OLIGOUREA_ALA	-180 	-30 	-150 	5.07713614595e-05 	9.88817811314
GENERIC_OLIGOUREA_ALA	-180 	-30 	-140 	3.20469372732e-05 	10.3483089401
GENERIC_OLIGOUREA_ALA	-180 	-30 	-130 	2.2179000533e-05 	10.7163646387
GENERIC_OLIGOUREA_ALA	-180 	-30 	-120 	2.0753254339e-05 	10.782807488
GENERIC_OLIGOUREA_ALA	-180 	-30 	-110 	2.76202445312e-05 	10.4969615566
